date,cash_eod,option_mv_eod,etf_mv_eod,equity_eod,realized_pnl_cum,unrealized_pnl_eod,daily_pnl,total_pnl_cum,drawdown,equity_curve,daily_return,cum_return,drawdown_pct,rolling_sharpe_60d,benchmark_price,benchmark_shares,benchmark_cash,benchmark_equity,benchmark_return,benchmark_daily_return,excess_equity,excess_return,excess_daily_return
2023-10-30,10551.0,-185.99999999999997,0.0,10365.0,10551.0,-185.99999999999997,0.0,10365.0,0.0,1010365.0,0.0,0.010365,0.0,2.9776314172619127,1.926,436871,2.280999999959022,841415.8269999999,-0.15858417300000005,0.023923378570311238,168949.17300000007,0.16894917300000006,-0.023923378570311238
2023-10-31,10551.0,-185.99999999999997,0.0,10365.0,10551.0,-185.99999999999997,0.0,10365.0,0.0,1010365.0,0.0,0.010365,0.0,2.9375479703519227,1.916,436871,2.280999999959022,837047.117,-0.162952883,-0.005192093920524665,173317.88300000003,0.173317883,0.005192093920524665
2023-11-01,10551.0,-185.99999999999997,0.0,10365.0,10551.0,-185.99999999999997,0.0,10365.0,0.0,1010365.0,0.0,0.010365,0.0,2.8975046768824857,1.908,436871,2.280999999959022,833552.149,-0.16644785100000004,-0.004175353966364592,176812.85100000002,0.17681285100000005,0.004175353966364592
2023-11-02,10551.0,-124.00000000000001,0.0,10427.0,10551.0,-124.00000000000001,62.0,10427.0,0.0,1010427.0,6.2e-05,0.010427,0.0,2.945129274177128,1.89,436871,2.280999999959022,825688.4709999999,-0.17431152900000013,-0.009433936448288271,184738.5290000001,0.18473852900000012,0.009495936448288271
2023-11-03,10551.0,-124.00000000000001,0.0,10427.0,10551.0,-124.00000000000001,0.0,10427.0,0.0,1010427.0,0.0,0.010427,0.0,2.945129274177128,1.918,436871,2.280999999959022,837920.8589999999,-0.1620791410000001,0.014814773888250254,172506.14100000006,0.17250614100000008,-0.014814773888250254
2023-11-06,10551.0,-124.00000000000001,0.0,10427.0,10551.0,-124.00000000000001,0.0,10427.0,0.0,1010427.0,0.0,0.010427,0.0,2.945129274177128,1.981,436871,2.280999999959022,865443.732,-0.1345562680000001,0.03284662591267473,144983.26800000004,0.14498326800000008,-0.03284662591267473
2023-11-07,10551.0,-124.00000000000001,0.0,10427.0,10551.0,-124.00000000000001,0.0,10427.0,0.0,1010427.0,0.0,0.010427,0.0,2.945129274177128,1.967,436871,2.280999999959022,859327.538,-0.14067246200000005,-0.007067119182740833,151099.46200000006,0.15109946200000005,0.007067119182740833
2023-11-08,10551.0,-62.00000000000001,0.0,10489.0,10551.0,-62.00000000000001,62.0,10489.0,0.0,1010489.0,6.2e-05,0.010489,0.0,2.9928069961432224,1.971,436871,2.280999999959022,861075.022,-0.13892497800000003,0.0020335482371101055,149413.978,0.14941397800000003,-0.0019715482371101055
2023-11-09,10551.0,-62.00000000000001,0.0,10489.0,10551.0,-62.00000000000001,0.0,10489.0,0.0,1010489.0,0.0,0.010489,0.0,2.9928069961432224,1.967,436871,2.280999999959022,859327.538,-0.14067246200000005,-0.002029421310980828,151161.46200000006,0.15116146200000005,0.002029421310980828
2023-11-10,10551.0,-62.00000000000001,0.0,10489.0,10551.0,-62.00000000000001,0.0,10489.0,0.0,1010489.0,0.0,0.010489,0.0,2.9928069961432224,1.955,436871,2.280999999959022,854085.086,-0.145914914,-0.006100644711329983,156403.914,0.156403914,0.006100644711329983
2023-11-13,10551.0,-62.00000000000001,0.0,10489.0,10551.0,-62.00000000000001,0.0,10489.0,0.0,1010489.0,0.0,0.010489,0.0,2.9928069961432224,1.958,436871,2.280999999959022,855395.6989999999,-0.1446043010000001,0.001534522755967993,155093.3010000001,0.1550933010000001,-0.001534522755967993
2023-11-14,10551.0,-62.00000000000001,0.0,10489.0,10551.0,-62.00000000000001,0.0,10489.0,0.0,1010489.0,0.0,0.010489,0.0,2.9928069961432224,1.953,436871,2.280999999959022,853211.344,-0.1467886559999999,-0.0025536193396266116,157277.65599999996,0.1572776559999999,0.0025536193396266116
2023-11-15,10551.0,-62.00000000000001,0.0,10489.0,10551.0,-62.00000000000001,0.0,10489.0,0.0,1010489.0,0.0,0.010489,0.0,2.9928069961432224,1.963,436871,2.280999999959022,857580.054,-0.14241994599999996,0.005120314012139859,152908.946,0.15290894599999996,-0.005120314012139859
2023-11-16,10551.0,-62.00000000000001,0.0,10489.0,10551.0,-62.00000000000001,0.0,10489.0,0.0,1010489.0,0.0,0.010489,0.0,2.9928069961432224,1.925,436871,2.280999999959022,840978.956,-0.15902104399999994,-0.01935807382945498,169510.044,0.16951004399999994,0.01935807382945498
2023-11-17,10551.0,-62.00000000000001,0.0,10489.0,10551.0,-62.00000000000001,0.0,10489.0,0.0,1010489.0,0.0,0.010489,0.0,2.9928069961432224,1.934,436871,2.280999999959022,844910.7949999999,-0.15508920500000012,0.004675311994370324,165578.20500000007,0.16557820500000012,-0.004675311994370324
2023-11-20,10551.0,-62.00000000000001,0.0,10489.0,10551.0,-62.00000000000001,0.0,10489.0,0.0,1010489.0,0.0,0.010489,0.0,2.9928069961432224,1.942,436871,2.280999999959022,848405.7629999999,-0.15159423700000008,0.004136493486273984,162083.23700000008,0.16208323700000007,-0.004136493486273984
2023-11-21,10551.0,-62.00000000000001,0.0,10489.0,10551.0,-62.00000000000001,0.0,10489.0,0.0,1010489.0,0.0,0.010489,0.0,2.9928069961432224,1.931,436871,2.280999999959022,843600.182,-0.15639981800000002,-0.005664248416945128,166888.81799999997,0.16688881800000002,0.005664248416945128
2023-11-22,10551.0,0.0,0.0,10551.0,10551.0,0.0,62.0,10551.0,0.0,1010551.0,6.2e-05,0.010551,0.0,3.0405391684629763,1.899,436871,2.280999999959022,829620.3099999999,-0.17037969000000008,-0.01657167968700146,180930.69000000006,0.1809306900000001,0.01663367968700146
